"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1865706652500144473","Sun Dec 08 10:35:03 +0000 2024","0","Manchester United have confirmed that Dan Ashworth will be leaving his role as Sporting Director of the club by mutual agreement. His exit is rumored to have been sanctioned by Sir Jim Ratcliffe who was displeased with Ashworth's decision to keep Erik ten Hag in the summer. https://t.co/ntlQH6Hdys","1865706652500144473","https://pbs.twimg.com/media/GeRSTioXcAAfxQZ.jpg","","en","","0","0","0","https://x.com/undefined/status/1865706652500144473","1078669609094516736",
"1865705831603355867","Sun Dec 08 10:31:48 +0000 2024","1","SPORTS NEWS: Manchester United have parted ways with sporting director Dan Ashworth just five months after he left Newcastle to join Sir Jim Ratcliffe's leadership team. [ David Ornstein/The Athletic] https://t.co/h7QmUKLBFD","1865705831603355867","https://pbs.twimg.com/media/GeRRkMfWsAEUvcv.jpg","","en","","0","0","0","https://x.com/undefined/status/1865705831603355867","1301894448301867008",
"1865703121986416931","Sun Dec 08 10:30:51 +0000 2024","1","@FabrizioRomano @TheAthleticFC Dan Ashworth's short tenure at Manchester United highlights internal issues within the club. Sir Jim Ratcliffe's dissatisfaction and the £3m loss point to a major strategic failure. United urgently needs stability and better planning.","1865705592700158391","","FabrizioRomano","en","","0","0","0","https://x.com/undefined/status/1865705592700158391","781526385210880004",
"1865705094664372701","Sun Dec 08 10:28:52 +0000 2024","29","TBR Football understands that INEOS boss and Manchester United co-owner Sir Jim Ratcliffe instigated Dan Ashworth's shock exit from the club. Ashworth's exit was decided on Saturday evening following their 3-2 loss at home to Nottingham Forest. https://t.co/41gUKJ1Fe4","1865705094664372701","","","en","","0","1","7","https://x.com/undefined/status/1865705094664372701","20684989",
"1865704079680262304","Sun Dec 08 10:26:52 +0000 2024","3","@AmorimEra_ @FabrizioRomano We need to apologise Sheikh Jassim. He would have done a better job than Sir Jim Ratcliffe (INEOS) at Manchester United. Repost if you agree. https://t.co/8mM9mgcR4P","1865704593818055057","https://pbs.twimg.com/media/GeRQb3LWsAAUbdg.jpg","AmorimEra_","en","","0","0","0","https://x.com/undefined/status/1865704593818055057","1139159752141877254",
"1865703121986416931","Sun Dec 08 10:24:05 +0000 2024","0","@FabrizioRomano @TheAthleticFC Dan Ashworth left his role as Manchester United's sporting director after 5 months amid tensions with Sir Jim Ratcliffe over last summer's strategy. United spent around £3m to bring him from Newcastle.","1865703893033722132","","FabrizioRomano","en","","0","0","0","https://x.com/undefined/status/1865703893033722132","1864622104374648832",
"1865703121986416931","Sun Dec 08 10:23:27 +0000 2024","1","@FabrizioRomano @TheAthleticFC After 5 months and a £3m investment Dan Ashworth departs Manchester United with Sir Jim Ratcliffe reportedly unhappy with last summer s plans.","1865703730823508451","","FabrizioRomano","en","","0","0","0","https://x.com/undefined/status/1865703730823508451","860713245325250560",
"1865703634282950728","Sun Dec 08 10:23:04 +0000 2024","0","@INEOS instigating the departure of Dan Ashworth as Manchester United's Sporting Director shows that the 53 year old had more ambition than co-owner Sir Jim Ratcliffe for @ManUtd and @ManUtdWomen. You can't just fork out compensation for him while on gardening leave. https://t.co/hkmGlvm2A8","1865703634282950728","https://pbs.twimg.com/media/GeRPkVVXQAAP-2p.jpg","INEOS","en","","0","0","0","https://x.com/undefined/status/1865703634282950728","777168642903568388",
"1865703121986416931","Sun Dec 08 10:22:30 +0000 2024","0","@FabrizioRomano @TheAthleticFC Classic Manchester United - spend millions to bring in a top professional only to lose them within months. If this is how they plan to rebuild no wonder their strategy feels more like chaos than progress. Sir Jim Ratcliffe must be questioning what he s signed up for.","1865703491567501495","","FabrizioRomano","en","","0","2","0","https://x.com/undefined/status/1865703491567501495","474144609",
"1865703121986416931","Sun Dec 08 10:22:03 +0000 2024","0","@FabrizioRomano @TheAthleticFC Dan Ashworth's departure from Manchester United as sporting director after just five months is a significant development especially considering the club's recent investment from Sir Jim Ratcliffe. According to reports the tension between Ashworth and Ratcliffe stemmed from the","1865703380192018447","","FabrizioRomano","en","","0","0","0","https://x.com/undefined/status/1865703380192018447","1809709924034965504",
"1865703121986416931","Sun Dec 08 10:21:02 +0000 2024","25937","️ Dan Ashworth left his role at Manchester United after 5 months it s over with the sporting director as revealed by @TheAthleticFC. Tense situation with Sir Jim Ratcliffe not happy at all with last summer strategy. United spent around £3m to get Ashworth from Newcastle. https://t.co/klfc9sQ5jb","1865703121986416931","https://pbs.twimg.com/media/GeRPGbgWEAADNV6.jpg","","en","","929","997","2230","https://x.com/undefined/status/1865703121986416931","330262748",
"1865702915173683318","Sun Dec 08 10:20:12 +0000 2024","2","Sir Jim Ratcliffe stresses tough decisions are crucial to revamp a lackluster Manchester United . Change is needed to restore the club's former glory focusing on long-term success. https://t.co/lAuLsg43Fj","1865702915173683318","","","en","","0","0","0","https://x.com/undefined/status/1865702915173683318","719882462617341956",
"1865684834061881718","Sun Dec 08 10:19:18 +0000 2024","0","@centredevils @David_Ornstein For celebrating Sir Jim Ratcliffe cos of your hate for Arabs you deserve everything happening to Manchester United now","1865702687947260120","","centredevils","en","","0","0","0","https://x.com/undefined/status/1865702687947260120","1415210967588384768",
"1865699747798880623","Sun Dec 08 10:15:13 +0000 2024","1","@StretfordPaddck All those Manchester United fans who celebrated this broke Sir Jim Ratcliffe's quarter takeover instead of the full takeover by the Sheikh simply cos you hate Arabs deserve all the pain @ManUtd and the owners are putting us through","1865701659139055691","","StretfordPaddck","en","","0","0","0","https://x.com/undefined/status/1865701659139055691","1415210967588384768",
"1865701222004453474","Sun Dec 08 10:13:29 +0000 2024","0","️ Sir Jim Ratcliffe on Ashworth in February 2024: Dan Ashworth is clearly one of the top sporting directors in the world. I have no doubt he is a very capable person. He is interested in Manchester United because it s the biggest challenge at the biggest club in the world. It https://t.co/RhuSeIUyNx","1865701222004453474","https://pbs.twimg.com/media/GeRNX9mWwAACltx.jpg","","en","","0","0","0","https://x.com/undefined/status/1865701222004453474","1724548244586303488",
"1865700320619200961","Sun Dec 08 10:09:54 +0000 2024","2","Back to Manchester business. BREAKING : | NEW: A survey among Manchester United fans shows that nearly two thirds of the supporter base are 𝐔𝐍𝐇𝐀𝐏𝐏𝐘 with how Sir Jim Ratcliffe is running the club. https://t.co/V7r9qp4iHY","1865700320619200961","https://pbs.twimg.com/media/GeRMjIqWcAE6YsF.jpg","","en","","0","0","1","https://x.com/undefined/status/1865700320619200961","1689628578495737856",
"1865699962027130904","Sun Dec 08 10:08:28 +0000 2024","0"," | Dan Ashworth s Manchester United departure was agreed in a meeting with CEO Omar Berrada at Old Trafford yesterday evening. Sir Jim Ratcliffe has been pivotal to the call to part ways. [@TheAthleticFC]","1865699962027130904","","","en","","0","0","0","https://x.com/undefined/status/1865699962027130904","1556349853",
"1865699654496866522","Sun Dec 08 10:07:15 +0000 2024","0","Sir Jim Ratcliffe on Ashworth in February 2024: Dan Ashworth is clearly one of the top sporting directors in the world. I have no doubt he is a very capable person. He is interested in Manchester United because it s the biggest challenge at the biggest club in the world. It","1865699654496866522","","","en","","0","0","0","https://x.com/undefined/status/1865699654496866522","140831414",
"1865699152341979467","Sun Dec 08 10:05:15 +0000 2024","650","️ Sir Jim Ratcliffe on Ashworth in February 2024: Dan Ashworth is clearly one of the top sporting directors in the world. I have no doubt he is a very capable person. He is interested in Manchester United because it s the biggest challenge at the biggest club in the world. It https://t.co/fGGvOsPSaJ","1865699152341979467","https://pbs.twimg.com/media/GeRLb7MWAAAwuNN.jpg","","en","","3","55","44","https://x.com/undefined/status/1865699152341979467","2613992689",
"1865698609804533883","Sun Dec 08 10:03:06 +0000 2024","2","I need United fans to do as deep a digging they can on Ratcliffe &amp; his true intentions This is not me over reacting to Ashworth s sacking Rather me voicing out concerns I had when he bought stake in the club https://t.co/QOkxkIFUn2 https://t.co/RWyHWzwn50","1865698609804533883","","","en","","1","0","0","https://x.com/undefined/status/1865698609804533883","1250690044626563074",
"1865697834798026825","Sun Dec 08 10:01:36 +0000 2024","2","@FabrizioRomano Manchester United have parted ways with sporting director Dan Ashworth just five months after he left Newcastle to join Sir Jim Ratcliffe's leadership team. [ David Ornstein/The Athletic]","1865698235144179767","","FabrizioRomano","en","","0","0","0","https://x.com/undefined/status/1865698235144179767","1694438067950526465",
"1865697367434903674","Sun Dec 08 09:58:10 +0000 2024","1","Sir Jim Ratcliffe: Manchester United has become mediocre. It is supposed to be one of the best football clubs in the world. We have to make some difficult and unpopular decisions. If you shy away from the difficult decisions then nothing much is going to change. #MUFC","1865697367434903674","","","en","","0","0","1","https://x.com/undefined/status/1865697367434903674","747159241320980480",
"1865695427497951367","Sun Dec 08 09:58:05 +0000 2024","1","@beingchutneyman https://t.co/RWyHWzwn50 This is one I found on NY Times","1865697347608416469","","JustDahiChutney","en","","0","0","0","https://x.com/undefined/status/1865697347608416469","1250690044626563074",
"1865694822318960885","Sun Dec 08 09:57:14 +0000 2024","3","@AmorimEra_ Sir Jim Ratcliffe: Manchester United has become mediocre. It is supposed to be one of the best football clubs in the world. We have to make some difficult and unpopular decisions. If you shy away from the difficult decisions then nothing much is going to change. ","1865697132763898183","","AmorimEra_","en","","0","0","0","https://x.com/undefined/status/1865697132763898183","747159241320980480",
"1865696769641746450","Sun Dec 08 09:55:47 +0000 2024","0","LOL!!! Let s just ask Manchester City to give Glazers and Sir Jim some oil and we fans can provide matchsticks so that they can burn the whole club down. #MUFC @ManUtd","1865696769641746450","","","en","","0","0","0","https://x.com/undefined/status/1865696769641746450","1681558283461742594",
"1865696591530901825","Sun Dec 08 09:55:05 +0000 2024","0","Sir Jim is at Manchester United to do business and make profit. Football is none of his concern!","1865696591530901825","","","en","","0","0","0","https://x.com/undefined/status/1865696591530901825","1672904589312507904",
"1865696229511881038","Sun Dec 08 09:53:38 +0000 2024","0"," || A survey of Manchester United fans reveals that nearly two-thirds of the supporter base are dissatisfied with Sir Jim Ratcliffe's management of the club according to @MirrorFootball. https://t.co/d9vkuNaYp6","1865696229511881038","https://pbs.twimg.com/media/GeRI047W4AAL6W-.jpg","","en","","0","0","0","https://x.com/undefined/status/1865696229511881038","1280869330096467968",
"1865695976108839066","Sun Dec 08 09:52:38 +0000 2024","1"," BREAKING: Manchester United have parted ways with sporting director Dan Ashworth just five months after he left Newcastle to join Sir Jim Ratcliffe's leadership team. [The Athletic] https://t.co/Q7iHoPdzDR","1865695976108839066","https://pbs.twimg.com/media/GeRImT3XsAA2TSB.jpg","","en","","0","0","0","https://x.com/undefined/status/1865695976108839066","1421662645258686465",
"1865695674227896409","Sun Dec 08 09:51:26 +0000 2024","504","Dan Ashworth has left his role as Manchester United sporting director after just five months as @TheAthleticFC first called. Big story by @David_Ornstein @AdamCrafton_ and @lauriewhitwell. Decision taken on Saturday driven by Sir Jim Ratcliffe and with input from Dave https://t.co/6GQlLUPDEX","1865695674227896409","https://pbs.twimg.com/media/GeRDskwXsAApwbR.jpg","","en","","30","54","64","https://x.com/undefined/status/1865695674227896409","19709816",
"1865695205162422327","Sun Dec 08 09:49:34 +0000 2024","0","| NEW: A survey among Manchester United fans shows that nearly two thirds of the supporter base are 𝐔𝐍𝐇𝐀𝐏𝐏𝐘 with how Sir Jim Ratcliffe is running the club. [@MirrorFootball]","1865695205162422327","","","en","","0","0","0","https://x.com/undefined/status/1865695205162422327","1674938445049765890",
"1865693254504808650","Sun Dec 08 09:41:49 +0000 2024","0","Few days after Jim Ratcliffe said we cannot run Manchester United at loss he sacks Dan Ashworth. Brilliant!","1865693254504808650","","","en","","0","2","0","https://x.com/undefined/status/1865693254504808650","371889808",
"1865693107875893271","Sun Dec 08 09:41:14 +0000 2024","1462","I m being 100% serious Sheikh Jassim would have done a better job than Sir Jim Ratcliffe (INEOS) at Manchester United. Repost if you agree https://t.co/q0IAtcdRFk","1865693107875893271","https://pbs.twimg.com/media/GeRF_lGWUAA207g.jpg","","en","","15","152","281","https://x.com/undefined/status/1865693107875893271","780895075526139904",
"1865684367198363858","Sun Dec 08 09:39:56 +0000 2024","7","@AmorimEra_ @TheAthleticFC Sir Jim Ratcliffe has been embarrassing since taking over Manchester United","1865692779747356696","","AmorimEra_","en","","0","0","1","https://x.com/undefined/status/1865692779747356696","1837767494032928768",
"1865691171160232224","Sun Dec 08 09:33:32 +0000 2024","13","Got to be honest - Was I happy that sir Jim Ratcliffe took over Manchester United? No - Has the club change positively since his joining? No - Did I prefer Sheikh? Yes - Are we Happy with the sacking of Dan Ashworth? H£ll No. What is happening behind doors at Man United? https://t.co/oLXyrsVLyw","1865691171160232224","https://pbs.twimg.com/media/GeRDz7nXYAAdHsZ.jpg","","en","","1","8","2","https://x.com/undefined/status/1865691171160232224","1802839023523696640",
"1865690657366368273","Sun Dec 08 09:31:30 +0000 2024","193","Sir Jim Ratcliffe is already fighting with Dan Ashworth! And he told him to leave. What's happening with Manchester United football club? https://t.co/LX9yCtw6sl","1865690657366368273","https://pbs.twimg.com/media/GeRDw_MX0AE5TyU.jpg","","en","","1","17","7","https://x.com/undefined/status/1865690657366368273","780895075526139904",
"1865690541049983077","Sun Dec 08 09:31:02 +0000 2024","0","It is deeper than Jim Ratcliffe shit Manchester United are in a mess...","1865690541049983077","","","en","","0","0","0","https://x.com/undefined/status/1865690541049983077","881195632316297216",
"1865652713624621470","Sun Dec 08 09:30:25 +0000 2024","0","@JWokabi @NationFmKE @HildaCheptoo @elijah_ouko @Ted_Official17 Manchester United have parted ways with sporting director Dan Ashworth just five months after he left Newcastle to join Sir Jim Ratcliffe's leadership team. #FootballFix someone who was highly rated now leaving after five months?","1865690387244839002","","Derho_254","en","","0","0","2","https://x.com/undefined/status/1865690387244839002","1447659972309958656",
"1865690382048129261","Sun Dec 08 09:30:24 +0000 2024","782","| NEW: A survey among Manchester United fans shows that nearly two thirds of the supporter base are 𝐔𝐍𝐇𝐀𝐏𝐏𝐘 with how Sir Jim Ratcliffe is running the club. [@MirrorFootball] https://t.co/1ZXhbmymbV","1865690382048129261","https://pbs.twimg.com/media/GeRDghEXsAAOOVR.jpg","","en","","24","28","56","https://x.com/undefined/status/1865690382048129261","1222239337548435456",
"1865689285719933405","Sun Dec 08 09:26:03 +0000 2024","6","Dan Ashworth (mutually) sacked by Manchester United - Sir Jim Ratcliffe a total embarrassment https://t.co/Kbn7owuNGN","1865689285719933405","","","en","","0","2","0","https://x.com/undefined/status/1865689285719933405","372384501",
"1865689236424233326","Sun Dec 08 09:25:51 +0000 2024","10","Jim Ratcliffe s Manchester United https://t.co/be3ovCZo3H","1865689236424233326","https://pbs.twimg.com/media/GeRCdB0WYAAjmOY.jpg","","en","","0","0","0","https://x.com/undefined/status/1865689236424233326","1465034001085878280",
"1865688774392320427","Sun Dec 08 09:24:01 +0000 2024","1"," A recent survey of Manchester United fans reveals that almost two-thirds of supporters are 𝐔𝐍𝐇𝐀𝐏𝐏𝐘 with Sir Jim Ratcliffe's management of the club. [ @MirrorFootball] https://t.co/dsaqdtW7EB","1865688774392320427","https://pbs.twimg.com/media/GeRCAtUWcAAd7g-.png","","en","","0","0","0","https://x.com/undefined/status/1865688774392320427","1336321079237779456",
"1865688696114024731","Sun Dec 08 09:23:42 +0000 2024","1661","Manchester United have parted ways with sporting director Dan Ashworth just five months after he left Newcastle to join Sir Jim Ratcliffe's leadership team. [ David Ornstein/The Athletic] https://t.co/PNSnQEstvE","1865688696114024731","https://pbs.twimg.com/media/GeRB9xrWcAEhY9B.jpg","","en","","115","186","129","https://x.com/undefined/status/1865688696114024731","2319121626",
"1865688375463694597","Sun Dec 08 09:23:00 +0000 2024","0","@mufcMPB @David_Ornstein Big shake-up at Manchester United! Sir Jim Ratcliffe playing a key role interesting to see where this leads for the club. ","1865688517344424019","","mufcMPB","en","","0","0","0","https://x.com/undefined/status/1865688517344424019","1243888300412166144",
"1865687875922317395","Sun Dec 08 09:20:27 +0000 2024","1","Imagine waking up to news that the man Sir Jim Ratcliffe Chased for 7 months Dan Ashworth has been sacked just after 5months? wtf is happening at Manchester United? We are struggling on the pitch and the board is also having issues.‍️","1865687875922317395","","","en","","0","0","1","https://x.com/undefined/status/1865687875922317395","1377914562628947977",
"1865687622040928646","Sun Dec 08 09:19:57 +0000 2024","0","Dan Ashworth s Manchester United departure was agreed in a meeting with CEO Omar Berrada at Old Trafford yesterday evening. Sir Jim Ratcliffe has been pivotal to the call to part ways. [@TheAthleticFC] #mufc #ManchesterUnited #danashworth #sirjimRatcliffe","1865687752127258867","","Muncom_munity","en","","0","0","0","https://x.com/undefined/status/1865687752127258867","1246428365546020864",
"1865687614499479988","Sun Dec 08 09:19:24 +0000 2024","12","Dan Ashworth has left Manchester United. His departure was decided in a meeting with Omar Berrada after the match against Nottingham Forest. Sir Jim Ratcliffe played a significant role in this decision. [ @David_Ornstein ] #MUFC https://t.co/q6OdHDKh1o","1865687614499479988","https://pbs.twimg.com/media/GeRA_Y5WQAEU0Cm.jpg","","en","","0","0","1","https://x.com/undefined/status/1865687614499479988","3304631811",
"1865687340473315384","Sun Dec 08 09:18:19 +0000 2024","0","Wow what a rollercoaster! Manchester United chased after Dan Ashworth like he was the Holy Grail for 7 months paid a small fortune in compensation and then after just 5 months Sir Jim Ratcliffe gives him the boot? There must have been some serious behind-the-scenes drama ","1865687340473315384","","","en","","0","0","0","https://x.com/undefined/status/1865687340473315384","140831414",
"1865687295132651961","Sun Dec 08 09:18:08 +0000 2024","2"," Dan Ashworth s Manchester United departure was agreed in a meeting with CEO Omar Berrada at Old Trafford yesterday evening. Sir Jim Ratcliffe has been pivotal to the call to part ways. #MUFC [@TheAthleticFC] https://t.co/eZpCjmSOq6","1865687295132651961","https://pbs.twimg.com/media/GeRAtOhacAAoHra.jpg","","en","","0","0","0","https://x.com/undefined/status/1865687295132651961","1461267686818603010",
"1865686764922241304","Sun Dec 08 09:16:02 +0000 2024","0"," Dan Ashworth has left his role as Manchester United Sporting Director after just five months. His exit influenced by Sir Jim Ratcliffe was finalized after discussions with CEO Omar Berrada following the Nottingham Forest game. (Source: The Athletic FC) #mufc #danashworth https://t.co/uedcYMPe3H","1865686764922241304","https://pbs.twimg.com/media/GeRAObTXkAAjRHb.jpg","","en","","0","0","0","https://x.com/undefined/status/1865686764922241304","1126759626794344448",
"1865686506490540149","Sun Dec 08 09:15:00 +0000 2024","99","Manchester United getting rid of Dan Ashworth just five months after they paid significant compensation to bring him in from Newcastle... yet Sir Jim Ratcliffe thinks reduced ticket prices for kids and pensioners is the problem at United","1865686506490540149","","","en","","1","1","6","https://x.com/undefined/status/1865686506490540149","40659065",
"1865686429642150040","Sun Dec 08 09:14:42 +0000 2024","0","Sir Jim really fooled us all. He might just be another Glazer in disguise. Manchester United is back. Back in the mud.","1865686429642150040","","","en","","0","0","0","https://x.com/undefined/status/1865686429642150040","1042678303",
"1865686270120464884","Sun Dec 08 09:14:04 +0000 2024","15","Sir Jim Ratcliffe and the INEOS Sack Dan Ashworth after just 5 months at the club. There is something happening behind doors at Manchester United and we don't know yet. I don't recognise my club. https://t.co/4eLHzS2y3b","1865686270120464884","https://pbs.twimg.com/media/GeQ_xSyXgAAJXIm.jpg","","en","","1","7","2","https://x.com/undefined/status/1865686270120464884","1802839023523696640",
"1865686079258362135","Sun Dec 08 09:13:18 +0000 2024","413","Manchester United might never be back again We went from glazer to sir Jim.. from fry pan to fire!!","1865686079258362135","","","en","","3","21","33","https://x.com/undefined/status/1865686079258362135","1498612549423714305",
"1865686011604557830","Sun Dec 08 09:13:02 +0000 2024","10","BREAKING: Manchester United sporting director Dan Ashworth has left the club after five months. The move will stun staff at the club but Sir Jim Ratcliffe was pivotal to the decision which was made following the defeat to Nottingham Forest yesterday. [@TheAthleticFC] https://t.co/Q8Kiw71PX9","1865686011604557830","https://pbs.twimg.com/media/GeQ_iNbXAAA9ozL.jpg","","en","","0","1","3","https://x.com/undefined/status/1865686011604557830","1838468373715558400",
"1865683742435455320","Sun Dec 08 09:04:01 +0000 2024","0","Dan Ashworth has officially left Manchester United after serving as our Sporting Director for five months. The decision was significantly influenced by Sir Jim Ratcliffe. The agreement for his departure was finalized during a meeting with Omar Berrada at Old Trafford following https://t.co/7zwBPhNwBf","1865683742435455320","https://pbs.twimg.com/media/GeQ9d3BX0AA5E8v.jpg","","en","","0","0","0","https://x.com/undefined/status/1865683742435455320","1717083203087826944",
"1865682760477892715","Sun Dec 08 09:00:07 +0000 2024","4905","EXCLUSIVE: Dan Ashworth leaves #MUFC after 5months as sporting director. Sir Jim Ratcliffe pivotal to call. Parting agreed in meeting with Omar Berrada at Old Trafford post Forest. Presented as mutual ⬇️ w/ @David_Ornstein @AdamCrafton_ https://t.co/Nsc4O3BPrq","1865682760477892715","","","en","","1526","592","795","https://x.com/undefined/status/1865682760477892715","85340592",
"1865679522994999685","Sun Dec 08 08:47:15 +0000 2024","147","Interesting discussion between Ratcliffe and @AndyMitten in latest @UWSmag The observations on United s data analysis are damning. Fans will rightly be concerned by the comments on ticket prices https://t.co/2taEWMmRlu","1865679522994999685","","","en","","0","8","10","https://x.com/undefined/status/1865679522994999685","460538823",
"1865671658570137841","Sun Dec 08 08:16:00 +0000 2024","48"," Sir Jim Ratcliffe has labelled Manchester United mediocre and warned that difficult and unpopular decisions would be needed to get the club back to the top. #MUFC","1865671658570137841","","","en","","1","4","7","https://x.com/undefined/status/1865671658570137841","61738508",
"1865661316351836632","Sun Dec 08 07:34:54 +0000 2024","1","Ratcliffe makes alarming admission over mediocre Man Utd https://t.co/h3cql9yqYY","1865661316351836632","","","en","","0","0","1","https://x.com/undefined/status/1865661316351836632","524235256",
"1865647113448685592","Sun Dec 08 06:38:28 +0000 2024","1","Sir Jim Ratcliffe is at risk of breaking one of his Manchester United promises amid ticket row #MUFC","1865647113448685592","","","en","","0","0","0","https://x.com/undefined/status/1865647113448685592","1553051319975510017",
"1865644982532542893","Sun Dec 08 06:31:31 +0000 2024","0","@ManUtdMEN @ijohnsonsport Sir Jim Ratcliffe is at risk of breaking one of his Manchester United promises amid ticket row","1865645364550008986","","ManUtdMEN","en","","0","0","0","https://x.com/undefined/status/1865645364550008986","1851543008044339200",
"1865644982532542893","Sun Dec 08 06:30:00 +0000 2024","31","Sir Jim Ratcliffe is at risk of breaking one of his Manchester United promises amid ticket row #MUFC @ijohnsonsport https://t.co/YDZ0KRLoGo","1865644982532542893","","","en","","0","10","0","https://x.com/undefined/status/1865644982532542893","57299064",
"1865096993195884762","Sun Dec 08 03:19:28 +0000 2024","0","@looflol The Jim Ratcliffe effect? Look at what has happened to Manchester United since he got involved!","1865597033522033004","","looflol","en","","0","0","0","https://x.com/undefined/status/1865597033522033004","214022442",
"1865587353890484584","Sun Dec 08 02:41:00 +0000 2024","0","Sir Jim Ratcliffe Mediocre Manchester United ticket prices last century data analysis Glazers and more https://t.co/KBkb2Ec6CG","1865587353890484584","","","en","","0","0","0","https://x.com/undefined/status/1865587353890484584","123413806",
"1865554649727590659","Sun Dec 08 00:31:03 +0000 2024","2","Man Utd discover a painful lesson as Amorim s honeymoon period ends https://t.co/xct5Xn0Ng5","1865554649727590659","","","en","","0","0","0","https://x.com/undefined/status/1865554649727590659","524235256",
"1865548020533670240","Sun Dec 08 00:04:42 +0000 2024","3","Sir Jim Ratcliffe has labelled Manchester United mediocre and warned that difficult and unpopular decisions would be needed to get the club back to the top. #MUFC","1865548020533670240","","","en","","0","0","0","https://x.com/undefined/status/1865548020533670240","954565172",
"1865534735193190492","Sat Dec 07 23:11:55 +0000 2024","0","Sir Jim Ratcliffe Mediocre Manchester United ticket prices last century data analysis Glazers and more Interesting concept this https://t.co/a2q5UsTk0D","1865534735193190492","","","en","","0","0","0","https://x.com/undefined/status/1865534735193190492","992347341809246208",
"1865531857720221758","Sat Dec 07 23:00:29 +0000 2024","3","Sir Jim Ratcliffe has branded Manchester United 'mediocre' as he doubles down on his plan to raise standards at the club. Manchester United has become mediocre. It s not elite and it is supposed to be one of the best football clubs in the world. -talkSPORT","1865531857720221758","","","en","","0","1","0","https://x.com/undefined/status/1865531857720221758","2183516064",
"1865526875637838198","Sat Dec 07 22:40:41 +0000 2024","0"," Don t bite the hand that feeds : United fans angry over price rises | Will Unwin: Manchester United fans expressed their fury at Sir Jim Ratcliffe after minority owner upped cost in mid-season When you first walk into that ground at the age of five https://t.co/ubxnQBTcr3.","1865526875637838198","","","en","","0","0","0","https://x.com/undefined/status/1865526875637838198","2154738578",
"1865526702300086376","Sat Dec 07 22:40:00 +0000 2024","0","Jim Ratcliffe says Manchester United have become mediocre as the co-owner defended the need to make difficult and unpopular decisions https://t.co/OrNwgA5RzU","1865526702300086376","","","en","","0","0","1","https://x.com/undefined/status/1865526702300086376","16665742",
"1865520944715817142","Sat Dec 07 22:17:07 +0000 2024","14","Tomorrow's back page: MEDIOCRE Sir Jim Ratcliffe has launched a damning assessment of mediocre Manchester United. Plus - Pep Guardiola stormed on to the pitch to confront ref Rob Jones as Manchester City s title hopes took ANOTHER jolt (@MartinLipton). https://t.co/7IC0FQ639K","1865520944715817142","https://pbs.twimg.com/media/GeOpY1zWoAA7gMV.jpg","","en","","1","6","4","https://x.com/undefined/status/1865520944715817142","20689749",
"1865513249732505603","Sat Dec 07 21:46:32 +0000 2024","0","Sir Jim Ratcliffe issues a stark warning regarding Manchester United's financial situation labeling the current performance as 'mediocre.' His remarks highlight the urgent need for improvement and strategic changes to restore the club's former glory and https://t.co/kNASXik02m","1865513249732505603","","","en","","0","0","0","https://x.com/undefined/status/1865513249732505603","1356295934968213505",
"1865511388174590375","Sat Dec 07 21:39:09 +0000 2024","0"," Sir Jim Ratcliffe sends huge warning about 'mediocre' Man Utd Manchester United minority shareholder Sir Jim Ratcliffe did not mince his words when discussing the club's financial status. https://t.co/cYCA5bqrls","1865511388174590375","https://pbs.twimg.com/media/GeOguHSXsAEiUuo.jpg","","en","","0","0","0","https://x.com/undefined/status/1865511388174590375","1602590018",
"1865507358891209145","Sat Dec 07 21:23:08 +0000 2024","3","Ineos/Jim Ratcliffe in control of Manchester United is like when you play GTA and just feel like fucking shit up and then end up wasted... https://t.co/chjym4hpTs","1865507358891209145","https://pbs.twimg.com/tweet_video_thumb/GeOdDXeXwAATzOO.jpg","","en","","0","0","0","https://x.com/undefined/status/1865507358891209145","1832905782053969920",
"1865503657262801134","Sat Dec 07 21:08:25 +0000 2024","0","Manchester United have become mediocre and the club cannot shy away from difficult and unpopular decisions as they seek to return to the top says co-owner Jim Ratcliffe. https://t.co/aM1VI4UD2Y","1865503657262801134","","","en","","0","6","1","https://x.com/undefined/status/1865503657262801134","14470793",
"1865498573183283346","Sat Dec 07 20:48:13 +0000 2024","0","Sir Jim Ratcliffe interview: Manchester United are mediocre and no longer elite https://t.co/NqrZVik3Ud","1865498573183283346","","","en","","0","0","0","https://x.com/undefined/status/1865498573183283346","1584503280008323074",
"1865495577468809467","Sat Dec 07 20:36:19 +0000 2024","0","Man Utd discover a painful lesson as Amorim s honeymoon period ends https://t.co/O451AUTc82 https://t.co/aj6r2dLKUm","1865495577468809467","https://pbs.twimg.com/media/GeOSV5XXUAAq3uu.jpg","","en","","0","0","0","https://x.com/undefined/status/1865495577468809467","16996182",
"1865494823978827839","Sat Dec 07 20:33:19 +0000 2024","0","I believe if the Arabs bought Manchester United things would have been good. Sir Jim Ratcliffe is clueless and lacks foresight. Leny Yoro Ruud Garnacho","1865494823978827839","","","en","","0","0","0","https://x.com/undefined/status/1865494823978827839","1477979394",
